date,product_code,product,variant,sold_quantity,gross_price_per_item,gross_price_total
2020-12-01,A0721150401,"AQ GT 21",Standard,287,39.3377,11289.9199
2021-01-01,A0721150401,"AQ GT 21",Standard,72,39.3377,2832.3144
2021-02-01,A0721150401,"AQ GT 21",Standard,99,39.3377,3894.4323
2021-04-01,A0721150401,"AQ GT 21",Standard,170,39.3377,6687.4090
2021-05-01,A0721150401,"AQ GT 21",Standard,101,39.3377,3973.1077
2021-06-01,A0721150401,"AQ GT 21",Standard,119,39.3377,4681.1863
2021-08-01,A0721150401,"AQ GT 21",Standard,129,39.3377,5074.5633
2020-09-01,A0721150402,"AQ GT 21","Plus 1",62,39.1465,2427.0830
2020-10-01,A0721150402,"AQ GT 21","Plus 1",43,39.1465,1683.2995
2020-12-01,A0721150402,"AQ GT 21","Plus 1",198,39.1465,7751.0070
2021-01-01,A0721150402,"AQ GT 21","Plus 1",120,39.1465,4697.5800
2021-02-01,A0721150402,"AQ GT 21","Plus 1",193,39.1465,7555.2745
2021-04-01,A0721150402,"AQ GT 21","Plus 1",22,39.1465,861.2230
2021-05-01,A0721150402,"AQ GT 21","Plus 1",160,39.1465,6263.4400
2021-06-01,A0721150402,"AQ GT 21","Plus 1",60,39.1465,2348.7900
2021-08-01,A0721150402,"AQ GT 21","Plus 1",148,39.1465,5793.6820
2020-09-01,A0721150403,"AQ GT 21","Plus 2",57,39.2990,2240.0430
2020-10-01,A0721150403,"AQ GT 21","Plus 2",184,39.2990,7231.0160
2020-12-01,A0721150403,"AQ GT 21","Plus 2",149,39.2990,5855.5510
2021-01-01,A0721150403,"AQ GT 21","Plus 2",48,39.2990,1886.3520
2021-02-01,A0721150403,"AQ GT 21","Plus 2",114,39.2990,4480.0860
2021-04-01,A0721150403,"AQ GT 21","Plus 2",136,39.2990,5344.6640
2021-05-01,A0721150403,"AQ GT 21","Plus 2",103,39.2990,4047.7970
2021-06-01,A0721150403,"AQ GT 21","Plus 2",188,39.2990,7388.2120
2021-08-01,A0721150403,"AQ GT 21","Plus 2",126,39.2990,4951.6740
2020-09-01,A0721150404,"AQ GT 21",Premium,182,39.1215,7120.1130
2020-10-01,A0721150404,"AQ GT 21",Premium,64,39.1215,2503.7760
2020-12-01,A0721150404,"AQ GT 21",Premium,99,39.1215,3873.0285
2021-01-01,A0721150404,"AQ GT 21",Premium,126,39.1215,4929.3090
2021-02-01,A0721150404,"AQ GT 21",Premium,140,39.1215,5477.0100
2021-04-01,A0721150404,"AQ GT 21",Premium,44,39.1215,1721.3460
2021-05-01,A0721150404,"AQ GT 21",Premium,195,39.1215,7628.6925
2021-06-01,A0721150404,"AQ GT 21",Premium,81,39.1215,3168.8415
2021-08-01,A0721150404,"AQ GT 21",Premium,160,39.1215,6259.4400
2020-09-01,A0821150501,"AQ Marquee P3",Standard,120,40.5013,4860.1560
2020-10-01,A0821150501,"AQ Marquee P3",Standard,174,40.5013,7047.2262
2020-12-01,A0821150501,"AQ Marquee P3",Standard,333,40.5013,13486.9329
2021-01-01,A0821150501,"AQ Marquee P3",Standard,86,40.5013,3483.1118
2021-02-01,A0821150501,"AQ Marquee P3",Standard,40,40.5013,1620.0520
2021-04-01,A0821150501,"AQ Marquee P3",Standard,164,40.5013,6642.2132
2021-05-01,A0821150501,"AQ Marquee P3",Standard,166,40.5013,6723.2158
2021-06-01,A0821150501,"AQ Marquee P3",Standard,63,40.5013,2551.5819
2021-08-01,A0821150501,"AQ Marquee P3",Standard,138,40.5013,5589.1794
2020-09-01,A0821150502,"AQ Marquee P3","Plus 1",106,43.2966,4589.4396
2020-10-01,A0821150502,"AQ Marquee P3","Plus 1",237,43.2966,10261.2942
2020-12-01,A0821150502,"AQ Marquee P3","Plus 1",80,43.2966,3463.7280
2021-01-01,A0821150502,"AQ Marquee P3","Plus 1",161,43.2966,6970.7526
2021-02-01,A0821150502,"AQ Marquee P3","Plus 1",196,43.2966,8486.1336
2021-04-01,A0821150502,"AQ Marquee P3","Plus 1",196,43.2966,8486.1336
2021-05-01,A0821150502,"AQ Marquee P3","Plus 1",31,43.2966,1342.1946
2021-06-01,A0821150502,"AQ Marquee P3","Plus 1",21,43.2966,909.2286
2021-08-01,A0821150502,"AQ Marquee P3","Plus 1",124,43.2966,5368.7784
2020-09-01,A0821150503,"AQ Marquee P3","Plus 2",172,42.3841,7290.0652
2020-10-01,A0821150503,"AQ Marquee P3","Plus 2",237,42.3841,10045.0317
2020-12-01,A0821150503,"AQ Marquee P3","Plus 2",208,42.3841,8815.8928
2021-01-01,A0821150503,"AQ Marquee P3","Plus 2",73,42.3841,3094.0393
2021-02-01,A0821150503,"AQ Marquee P3","Plus 2",160,42.3841,6781.4560
2021-04-01,A0821150503,"AQ Marquee P3","Plus 2",113,42.3841,4789.4033
2021-05-01,A0821150503,"AQ Marquee P3","Plus 2",162,42.3841,6866.2242
2021-06-01,A0821150503,"AQ Marquee P3","Plus 2",154,42.3841,6527.1514
2021-08-01,A0821150503,"AQ Marquee P3","Plus 2",176,42.3841,7459.6016
2020-09-01,A0821150504,"AQ Marquee P3",Premium,197,44.7044,8806.7668
2020-10-01,A0821150504,"AQ Marquee P3",Premium,249,44.7044,11131.3956
2020-12-01,A0821150504,"AQ Marquee P3",Premium,193,44.7044,8627.9492
2021-01-01,A0821150504,"AQ Marquee P3",Premium,132,44.7044,5900.9808
2021-02-01,A0821150504,"AQ Marquee P3",Premium,185,44.7044,8270.3140
2021-04-01,A0821150504,"AQ Marquee P3",Premium,169,44.7044,7555.0436
2021-05-01,A0821150504,"AQ Marquee P3",Premium,154,44.7044,6884.4776
2021-06-01,A0821150504,"AQ Marquee P3",Premium,31,44.7044,1385.8364
2021-08-01,A0821150504,"AQ Marquee P3",Premium,184,44.7044,8225.6096
2020-09-01,A0921150601,"AQ Marquee P4",Standard,56,45.0813,2524.5528
2020-10-01,A0921150601,"AQ Marquee P4",Standard,217,45.0813,9782.6421
2020-12-01,A0921150601,"AQ Marquee P4",Standard,147,45.0813,6626.9511
2021-01-01,A0921150601,"AQ Marquee P4",Standard,104,45.0813,4688.4552
2021-02-01,A0921150601,"AQ Marquee P4",Standard,156,45.0813,7032.6828
2021-04-01,A0921150601,"AQ Marquee P4",Standard,160,45.0813,7213.0080
2021-05-01,A0921150601,"AQ Marquee P4",Standard,146,45.0813,6581.8698
2021-06-01,A0921150601,"AQ Marquee P4",Standard,132,45.0813,5950.7316
2021-08-01,A0921150601,"AQ Marquee P4",Standard,125,45.0813,5635.1625
2020-09-01,A1018150101,"AQ 5000 Series Electron 9 5900X Desktop Processor",Standard,91,111.1036,10110.4276
2020-10-01,A1018150101,"AQ 5000 Series Electron 9 5900X Desktop Processor",Standard,132,111.1036,14665.6752
2020-12-01,A1018150101,"AQ 5000 Series Electron 9 5900X Desktop Processor",Standard,281,111.1036,31220.1116
2021-01-01,A1018150101,"AQ 5000 Series Electron 9 5900X Desktop Processor",Standard,82,111.1036,9110.4952
2021-02-01,A1018150101,"AQ 5000 Series Electron 9 5900X Desktop Processor",Standard,86,111.1036,9554.9096
2021-04-01,A1018150101,"AQ 5000 Series Electron 9 5900X Desktop Processor",Standard,45,111.1036,4999.6620
2021-05-01,A1018150101,"AQ 5000 Series Electron 9 5900X Desktop Processor",Standard,41,111.1036,4555.2476
2021-06-01,A1018150101,"AQ 5000 Series Electron 9 5900X Desktop Processor",Standard,101,111.1036,11221.4636
2021-08-01,A1018150101,"AQ 5000 Series Electron 9 5900X Desktop Processor",Standard,77,111.1036,8554.9772
2020-09-01,A1018150102,"AQ 5000 Series Electron 9 5900X Desktop Processor",Plus,51,123.4797,6297.4647
2020-10-01,A1018150102,"AQ 5000 Series Electron 9 5900X Desktop Processor",Plus,226,123.4797,27906.4122
2020-12-01,A1018150102,"AQ 5000 Series Electron 9 5900X Desktop Processor",Plus,166,123.4797,20497.6302
2021-01-01,A1018150102,"AQ 5000 Series Electron 9 5900X Desktop Processor",Plus,37,123.4797,4568.7489
2021-02-01,A1018150102,"AQ 5000 Series Electron 9 5900X Desktop Processor",Plus,60,123.4797,7408.7820
2021-04-01,A1018150102,"AQ 5000 Series Electron 9 5900X Desktop Processor",Plus,52,123.4797,6420.9444
2021-05-01,A1018150102,"AQ 5000 Series Electron 9 5900X Desktop Processor",Plus,40,123.4797,4939.1880
2021-06-01,A1018150102,"AQ 5000 Series Electron 9 5900X Desktop Processor",Plus,86,123.4797,10619.2542
2021-08-01,A1018150102,"AQ 5000 Series Electron 9 5900X Desktop Processor",Plus,173,123.4797,21361.9881
2020-09-01,A1018150103,"AQ 5000 Series Electron 9 5900X Desktop Processor",Premium,159,123.9315,19705.1085
2020-10-01,A1018150103,"AQ 5000 Series Electron 9 5900X Desktop Processor",Premium,196,123.9315,24290.5740
2020-12-01,A1018150103,"AQ 5000 Series Electron 9 5900X Desktop Processor",Premium,350,123.9315,43376.0250
2021-01-01,A1018150103,"AQ 5000 Series Electron 9 5900X Desktop Processor",Premium,48,123.9315,5948.7120
2021-02-01,A1018150103,"AQ 5000 Series Electron 9 5900X Desktop Processor",Premium,92,123.9315,11401.6980
2021-04-01,A1018150103,"AQ 5000 Series Electron 9 5900X Desktop Processor",Premium,114,123.9315,14128.1910
2021-05-01,A1018150103,"AQ 5000 Series Electron 9 5900X Desktop Processor",Premium,128,123.9315,15863.2320
2021-06-01,A1018150103,"AQ 5000 Series Electron 9 5900X Desktop Processor",Premium,168,123.9315,20820.4920
2021-08-01,A1018150103,"AQ 5000 Series Electron 9 5900X Desktop Processor",Premium,51,123.9315,6320.5065
2020-09-01,A1118150201,"AQ 5000 Series Electron 8 5900X Desktop Processor",Standard,106,124.2640,13171.9840
2020-10-01,A1118150201,"AQ 5000 Series Electron 8 5900X Desktop Processor",Standard,138,124.2640,17148.4320
2020-12-01,A1118150201,"AQ 5000 Series Electron 8 5900X Desktop Processor",Standard,264,124.2640,32805.6960
2021-01-01,A1118150201,"AQ 5000 Series Electron 8 5900X Desktop Processor",Standard,46,124.2640,5716.1440
2021-02-01,A1118150201,"AQ 5000 Series Electron 8 5900X Desktop Processor",Standard,32,124.2640,3976.4480
2021-04-01,A1118150201,"AQ 5000 Series Electron 8 5900X Desktop Processor",Standard,143,124.2640,17769.7520
2021-05-01,A1118150201,"AQ 5000 Series Electron 8 5900X Desktop Processor",Standard,125,124.2640,15533.0000
2021-06-01,A1118150201,"AQ 5000 Series Electron 8 5900X Desktop Processor",Standard,24,124.2640,2982.3360
2021-08-01,A1118150201,"AQ 5000 Series Electron 8 5900X Desktop Processor",Standard,127,124.2640,15781.5280
2020-09-01,A1118150202,"AQ 5000 Series Electron 8 5900X Desktop Processor",Plus,33,129.5836,4276.2588
2020-10-01,A1118150202,"AQ 5000 Series Electron 8 5900X Desktop Processor",Plus,108,129.5836,13995.0288
2020-12-01,A1118150202,"AQ 5000 Series Electron 8 5900X Desktop Processor",Plus,46,129.5836,5960.8456
2021-01-01,A1118150202,"AQ 5000 Series Electron 8 5900X Desktop Processor",Plus,184,129.5836,23843.3824
2021-02-01,A1118150202,"AQ 5000 Series Electron 8 5900X Desktop Processor",Plus,134,129.5836,17364.2024
2021-04-01,A1118150202,"AQ 5000 Series Electron 8 5900X Desktop Processor",Plus,101,129.5836,13087.9436
2021-05-01,A1118150202,"AQ 5000 Series Electron 8 5900X Desktop Processor",Plus,52,129.5836,6738.3472
2021-06-01,A1118150202,"AQ 5000 Series Electron 8 5900X Desktop Processor",Plus,91,129.5836,11792.1076
2021-08-01,A1118150202,"AQ 5000 Series Electron 8 5900X Desktop Processor",Plus,177,129.5836,22936.2972
2020-09-01,A1119150203,"AQ 5000 Series Electron 8 5900X Desktop Processor",Premium,158,139.8962,22103.5996
2020-10-01,A1119150203,"AQ 5000 Series Electron 8 5900X Desktop Processor",Premium,220,139.8962,30777.1640
2020-12-01,A1119150203,"AQ 5000 Series Electron 8 5900X Desktop Processor",Premium,108,139.8962,15108.7896
2021-01-01,A1119150203,"AQ 5000 Series Electron 8 5900X Desktop Processor",Premium,75,139.8962,10492.2150
2021-02-01,A1119150203,"AQ 5000 Series Electron 8 5900X Desktop Processor",Premium,117,139.8962,16367.8554
2021-04-01,A1119150203,"AQ 5000 Series Electron 8 5900X Desktop Processor",Premium,163,139.8962,22803.0806
2021-05-01,A1119150203,"AQ 5000 Series Electron 8 5900X Desktop Processor",Premium,182,139.8962,25461.1084
2021-06-01,A1119150203,"AQ 5000 Series Electron 8 5900X Desktop Processor",Premium,77,139.8962,10772.0074
2021-08-01,A1119150203,"AQ 5000 Series Electron 8 5900X Desktop Processor",Premium,154,139.8962,21544.0148
2020-09-01,A1219150301,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Standard,114,135.6822,15467.7708
2020-10-01,A1219150301,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Standard,97,135.6822,13161.1734
2020-12-01,A1219150301,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Standard,50,135.6822,6784.1100
2021-01-01,A1219150301,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Standard,193,135.6822,26186.6646
2021-02-01,A1219150301,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Standard,27,135.6822,3663.4194
2021-04-01,A1219150301,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Standard,39,135.6822,5291.6058
2021-05-01,A1219150301,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Standard,129,135.6822,17503.0038
2021-06-01,A1219150301,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Standard,181,135.6822,24558.4782
2021-08-01,A1219150301,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Standard,194,135.6822,26322.3468
2020-09-01,A1219150302,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Plus,168,145.1474,24384.7632
2020-10-01,A1219150302,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Plus,258,145.1474,37448.0292
2020-12-01,A1219150302,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Plus,279,145.1474,40496.1246
2021-01-01,A1219150302,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Plus,177,145.1474,25691.0898
2021-02-01,A1219150302,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Plus,36,145.1474,5225.3064
2021-04-01,A1219150302,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Plus,161,145.1474,23368.7314
2021-05-01,A1219150302,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Plus,35,145.1474,5080.1590
2021-06-01,A1219150302,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Plus,127,145.1474,18433.7198
2021-08-01,A1219150302,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Plus,82,145.1474,11902.0868
2020-09-01,A1219150303,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Premium,153,142.9402,21869.8506
2020-10-01,A1219150303,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Premium,83,142.9402,11864.0366
2020-12-01,A1219150303,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Premium,349,142.9402,49886.1298
2021-01-01,A1219150303,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Premium,34,142.9402,4859.9668
2021-02-01,A1219150303,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Premium,56,142.9402,8004.6512
2021-04-01,A1219150303,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Premium,169,142.9402,24156.8938
2021-05-01,A1219150303,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Premium,171,142.9402,24442.7742
2021-06-01,A1219150303,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Premium,135,142.9402,19296.9270
2021-08-01,A1219150303,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Premium,35,142.9402,5002.9070
2020-09-01,A1319150401,"AQ Electron 5 3600 Desktop Processor",Standard,152,149.1034,22663.7168
2020-10-01,A1319150401,"AQ Electron 5 3600 Desktop Processor",Standard,132,149.1034,19681.6488
2020-12-01,A1319150401,"AQ Electron 5 3600 Desktop Processor",Standard,353,149.1034,52633.5002
2021-01-01,A1319150401,"AQ Electron 5 3600 Desktop Processor",Standard,158,149.1034,23558.3372
2021-02-01,A1319150401,"AQ Electron 5 3600 Desktop Processor",Standard,136,149.1034,20278.0624
2021-04-01,A1319150401,"AQ Electron 5 3600 Desktop Processor",Standard,30,149.1034,4473.1020
2021-05-01,A1319150401,"AQ Electron 5 3600 Desktop Processor",Standard,197,149.1034,29373.3698
2021-06-01,A1319150401,"AQ Electron 5 3600 Desktop Processor",Standard,160,149.1034,23856.5440
2021-08-01,A1319150401,"AQ Electron 5 3600 Desktop Processor",Standard,112,149.1034,16699.5808
2020-09-01,A1320150402,"AQ Electron 5 3600 Desktop Processor",Plus,112,150.2450,16827.4400
2020-10-01,A1320150402,"AQ Electron 5 3600 Desktop Processor",Plus,55,150.2450,8263.4750
2020-12-01,A1320150402,"AQ Electron 5 3600 Desktop Processor",Plus,262,150.2450,39364.1900
2021-01-01,A1320150402,"AQ Electron 5 3600 Desktop Processor",Plus,65,150.2450,9765.9250
2021-02-01,A1320150402,"AQ Electron 5 3600 Desktop Processor",Plus,104,150.2450,15625.4800
2021-04-01,A1320150402,"AQ Electron 5 3600 Desktop Processor",Plus,96,150.2450,14423.5200
2021-05-01,A1320150402,"AQ Electron 5 3600 Desktop Processor",Plus,53,150.2450,7962.9850
2021-06-01,A1320150402,"AQ Electron 5 3600 Desktop Processor",Plus,64,150.2450,9615.6800
2021-08-01,A1320150402,"AQ Electron 5 3600 Desktop Processor",Plus,193,150.2450,28997.2850
2020-09-01,A1320150403,"AQ Electron 5 3600 Desktop Processor",Premium,186,160.6912,29888.5632
2020-10-01,A1320150403,"AQ Electron 5 3600 Desktop Processor",Premium,136,160.6912,21854.0032
2020-12-01,A1320150403,"AQ Electron 5 3600 Desktop Processor",Premium,79,160.6912,12694.6048
2021-01-01,A1320150403,"AQ Electron 5 3600 Desktop Processor",Premium,59,160.6912,9480.7808
2021-02-01,A1320150403,"AQ Electron 5 3600 Desktop Processor",Premium,176,160.6912,28281.6512
2021-04-01,A1320150403,"AQ Electron 5 3600 Desktop Processor",Premium,89,160.6912,14301.5168
2021-05-01,A1320150403,"AQ Electron 5 3600 Desktop Processor",Premium,22,160.6912,3535.2064
2021-06-01,A1320150403,"AQ Electron 5 3600 Desktop Processor",Premium,123,160.6912,19765.0176
2021-08-01,A1320150403,"AQ Electron 5 3600 Desktop Processor",Premium,109,160.6912,17515.3408
2020-09-01,A1420150501,"AQ Electron 4 3600 Desktop Processor",Standard,87,160.5082,13964.2134
2020-10-01,A1420150501,"AQ Electron 4 3600 Desktop Processor",Standard,97,160.5082,15569.2954
2020-12-01,A1420150501,"AQ Electron 4 3600 Desktop Processor",Standard,41,160.5082,6580.8362
2021-01-01,A1420150501,"AQ Electron 4 3600 Desktop Processor",Standard,116,160.5082,18618.9512
2021-02-01,A1420150501,"AQ Electron 4 3600 Desktop Processor",Standard,190,160.5082,30496.5580
2021-04-01,A1420150501,"AQ Electron 4 3600 Desktop Processor",Standard,123,160.5082,19742.5086
2021-05-01,A1420150501,"AQ Electron 4 3600 Desktop Processor",Standard,177,160.5082,28409.9514
2021-06-01,A1420150501,"AQ Electron 4 3600 Desktop Processor",Standard,48,160.5082,7704.3936
2021-08-01,A1420150501,"AQ Electron 4 3600 Desktop Processor",Standard,84,160.5082,13482.6888
2020-09-01,A1420150502,"AQ Electron 4 3600 Desktop Processor",Plus,81,169.4999,13729.4919
2020-10-01,A1420150502,"AQ Electron 4 3600 Desktop Processor",Plus,41,169.4999,6949.4959
2020-12-01,A1420150502,"AQ Electron 4 3600 Desktop Processor",Plus,174,169.4999,29492.9826
2021-01-01,A1420150502,"AQ Electron 4 3600 Desktop Processor",Plus,164,169.4999,27797.9836
2021-02-01,A1420150502,"AQ Electron 4 3600 Desktop Processor",Plus,98,169.4999,16610.9902
2021-04-01,A1420150502,"AQ Electron 4 3600 Desktop Processor",Plus,172,169.4999,29153.9828
2021-05-01,A1420150502,"AQ Electron 4 3600 Desktop Processor",Plus,91,169.4999,15424.4909
2021-06-01,A1420150502,"AQ Electron 4 3600 Desktop Processor",Plus,54,169.4999,9152.9946
2021-08-01,A1420150502,"AQ Electron 4 3600 Desktop Processor",Plus,139,169.4999,23560.4861
2020-09-01,A1421150503,"AQ Electron 4 3600 Desktop Processor",Premium,84,176.4389,14820.8676
2020-10-01,A1421150503,"AQ Electron 4 3600 Desktop Processor",Premium,136,176.4389,23995.6904
2020-12-01,A1421150503,"AQ Electron 4 3600 Desktop Processor",Premium,88,176.4389,15526.6232
2021-01-01,A1421150503,"AQ Electron 4 3600 Desktop Processor",Premium,28,176.4389,4940.2892
2021-02-01,A1421150503,"AQ Electron 4 3600 Desktop Processor",Premium,178,176.4389,31406.1242
2021-04-01,A1421150503,"AQ Electron 4 3600 Desktop Processor",Premium,102,176.4389,17996.7678
2021-05-01,A1421150503,"AQ Electron 4 3600 Desktop Processor",Premium,128,176.4389,22584.1792
2021-06-01,A1421150503,"AQ Electron 4 3600 Desktop Processor",Premium,92,176.4389,16232.3788
2021-08-01,A1421150503,"AQ Electron 4 3600 Desktop Processor",Premium,180,176.4389,31759.0020
2020-09-01,A1521150601,"AQ Electron 3 3600 Desktop Processor",Standard,82,186.2917,15275.9194
2020-10-01,A1521150601,"AQ Electron 3 3600 Desktop Processor",Standard,99,186.2917,18442.8783
2020-12-01,A1521150601,"AQ Electron 3 3600 Desktop Processor",Standard,297,186.2917,55328.6349
2021-01-01,A1521150601,"AQ Electron 3 3600 Desktop Processor",Standard,121,186.2917,22541.2957
2021-02-01,A1521150601,"AQ Electron 3 3600 Desktop Processor",Standard,69,186.2917,12854.1273
2021-04-01,A1521150601,"AQ Electron 3 3600 Desktop Processor",Standard,95,186.2917,17697.7115
2021-05-01,A1521150601,"AQ Electron 3 3600 Desktop Processor",Standard,42,186.2917,7824.2514
2021-06-01,A1521150601,"AQ Electron 3 3600 Desktop Processor",Standard,184,186.2917,34277.6728
2021-08-01,A1521150601,"AQ Electron 3 3600 Desktop Processor",Standard,168,186.2917,31297.0056
2020-09-01,A1521150602,"AQ Electron 3 3600 Desktop Processor",Plus,168,185.4599,31157.2632
2020-10-01,A1521150602,"AQ Electron 3 3600 Desktop Processor",Plus,251,185.4599,46550.4349
2020-12-01,A1521150602,"AQ Electron 3 3600 Desktop Processor",Plus,210,185.4599,38946.5790
2021-01-01,A1521150602,"AQ Electron 3 3600 Desktop Processor",Plus,68,185.4599,12611.2732
2021-02-01,A1521150602,"AQ Electron 3 3600 Desktop Processor",Plus,55,185.4599,10200.2945
2021-04-01,A1521150602,"AQ Electron 3 3600 Desktop Processor",Plus,45,185.4599,8345.6955
2021-05-01,A1521150602,"AQ Electron 3 3600 Desktop Processor",Plus,32,185.4599,5934.7168
2021-06-01,A1521150602,"AQ Electron 3 3600 Desktop Processor",Plus,98,185.4599,18175.0702
2021-08-01,A1521150602,"AQ Electron 3 3600 Desktop Processor",Plus,69,185.4599,12796.7331
2020-09-01,A1618150101,"AQ MB Elite",Standard,117,19.6485,2298.8745
2020-10-01,A1618150101,"AQ MB Elite",Standard,104,19.6485,2043.4440
2020-12-01,A1618150101,"AQ MB Elite",Standard,167,19.6485,3281.2995
2021-01-01,A1618150101,"AQ MB Elite",Standard,131,19.6485,2573.9535
2021-02-01,A1618150101,"AQ MB Elite",Standard,45,19.6485,884.1825
2021-04-01,A1618150101,"AQ MB Elite",Standard,83,19.6485,1630.8255
2021-05-01,A1618150101,"AQ MB Elite",Standard,38,19.6485,746.6430
2021-06-01,A1618150101,"AQ MB Elite",Standard,124,19.6485,2436.4140
2021-08-01,A1618150101,"AQ MB Elite",Standard,33,19.6485,648.4005
2020-09-01,A1618150102,"AQ MB Elite","Plus 1",141,20.4629,2885.2689
2020-10-01,A1618150102,"AQ MB Elite","Plus 1",146,20.4629,2987.5834
2020-12-01,A1618150102,"AQ MB Elite","Plus 1",80,20.4629,1637.0320
2021-01-01,A1618150102,"AQ MB Elite","Plus 1",90,20.4629,1841.6610
2021-02-01,A1618150102,"AQ MB Elite","Plus 1",134,20.4629,2742.0286
2021-04-01,A1618150102,"AQ MB Elite","Plus 1",83,20.4629,1698.4207
2021-05-01,A1618150102,"AQ MB Elite","Plus 1",57,20.4629,1166.3853
2021-06-01,A1618150102,"AQ MB Elite","Plus 1",124,20.4629,2537.3996
2021-08-01,A1618150102,"AQ MB Elite","Plus 1",41,20.4629,838.9789
2020-09-01,A1618150103,"AQ MB Elite","Plus 2",43,21.2017,911.6731
2020-10-01,A1618150103,"AQ MB Elite","Plus 2",137,21.2017,2904.6329
2020-12-01,A1618150103,"AQ MB Elite","Plus 2",208,21.2017,4409.9536
2021-01-01,A1618150103,"AQ MB Elite","Plus 2",57,21.2017,1208.4969
2021-02-01,A1618150103,"AQ MB Elite","Plus 2",91,21.2017,1929.3547
2021-04-01,A1618150103,"AQ MB Elite","Plus 2",110,21.2017,2332.1870
2021-05-01,A1618150103,"AQ MB Elite","Plus 2",97,21.2017,2056.5649
2021-06-01,A1618150103,"AQ MB Elite","Plus 2",116,21.2017,2459.3972
2021-08-01,A1618150103,"AQ MB Elite","Plus 2",129,21.2017,2735.0193
2020-09-01,A1618150104,"AQ MB Elite",Premium,67,21.4489,1437.0763
2020-10-01,A1618150104,"AQ MB Elite",Premium,94,21.4489,2016.1966
2020-12-01,A1618150104,"AQ MB Elite",Premium,167,21.4489,3581.9663
2021-01-01,A1618150104,"AQ MB Elite",Premium,91,21.4489,1951.8499
2021-02-01,A1618150104,"AQ MB Elite",Premium,88,21.4489,1887.5032
